"","Name","FTA","FT.","OREB","DREB","REB","AST","STL","BLK","TOV","TARGET_5Yrs","rule_180","STL_TOV_ratio","double_time","EEF","EEF_GP","EEF_MIN"
"820","Craig Smith",2.3,"Low","outstanding","outstanding",5.1,"normal","normal","normal","Moderate",1,115.5,0.666666666666667,0,11.1,0.135365853658537,0.593582887700535
"821","Shelden Williams",1.8,"Moderate","outstanding","outstanding",5.4,"normal","normal","outstanding","Moderate",1,171.9,0.5,0,9,0.111111111111111,0.481283422459893
"822","Paul Millsap",2.5,"Low","outstanding","outstanding",5.2,"normal","normal","outstanding","Moderate",1,153.1,0.727272727272727,0,11,0.134146341463415,0.611111111111111
"823","Rodney Carney",1.3,"Low","normal","normal",1.9,"normal","normal","normal","Low",1,142,1,0,7.4,0.11044776119403,0.425287356321839
"824","Marcus Williams",1.1,"Moderate","normal","normal",2.1,"outstanding","normal","normal","High",0,152.4,0.222222222222222,0,8.2,0.10379746835443,0.493975903614458
"825","Marcus Williams",1.1,"Moderate","normal","normal",2.1,"outstanding","normal","normal","High",0,152.4,0.222222222222222,0,8.2,0.10379746835443,0.493975903614458
"826","Daniel Gibson",0.7,"Moderate","normal","normal",1.5,"normal","normal","normal","Low",1,156.1,0.571428571428572,0,5.7,0.095,0.345454545454545
"827","Renaldo Balkman",1.3,"Low","outstanding","outstanding",4.3,"normal","normal","outstanding","Low",1,125.7,1.14285714285714,0,9.3,0.136764705882353,0.596153846153846
"828","Rondae Hollis-Jefferson",1.8,"Low","outstanding","outstanding",5.3,"normal","outstanding","outstanding","Moderate",0,145.5,1.44444444444444,0,11.4,0.393103448275862,0.537735849056604
"829","Jordan Farmar",0.5,"Low","normal","normal",1.7,"normal","normal","normal","Moderate",1,146.1,0.6,0,6.5,0.0902777777777778,0.43046357615894
"830","Allan Ray",1.2,"Moderate","normal","normal",1.5,"normal","normal","normal","Moderate",0,156.4,0.444444444444444,0,5.7,0.121276595744681,0.377483443708609
"831","Mardy Collins",1.6,"Low","normal","normal",2,"normal","normal","normal","Moderate",0,124.4,0.545454545454545,0,5.1,0.098076923076923,0.342281879194631
"832","J.J. Redick",1.4,"Moderate","normal","normal",1.2,"normal","normal","normal","Low",1,169.8,0.6,0,5.7,0.135714285714286,0.385135135135135
"833","Tyrus Thomas",2.4,"Low","outstanding","normal",3.7,"normal","normal","outstanding","Moderate",1,108.1,0.461538461538462,0,7.4,0.102777777777778,0.552238805970149
"834","Alexander Johnson",2,"Low","normal","normal",3.1,"normal","normal","outstanding","Moderate",0,119.9,0.5,0,6.1,0.103389830508475,0.4765625
"835","Cedric Simmons",0.8,"Low","normal","normal",2.5,"normal","normal","outstanding","Low",0,90.2,0.4,0,4.6,0.106976744186047,0.370967741935484
"836","Frank Kaminsky",1.8,"Moderate","normal","outstanding",4.1,"normal","normal","outstanding","Low",0,147.7,0.714285714285714,0,10.2,0.125925925925926,0.483412322274882
"837","Shawne Williams",0.4,"Low","normal","normal",1.8,"normal","normal","normal","Low",1,138.4,0.2,0,5.3,0.115217391304348,0.43801652892562
"838","Ronnie Brewer",1.5,"Low","normal","normal",1.3,"normal","normal","normal","Low",1,120.3,1.75,0,5.4,0.0964285714285714,0.446280991735537
"839","David Noel",0.6,"Moderate","normal","normal",1.8,"normal","normal","normal","Low",0,154.8,0.666666666666667,0,4.2,0.061764705882353,0.362068965517241
"840","Solomon Jones",1.3,"Moderate","normal","normal",2.3,"normal","normal","outstanding","Low",1,129.5,0.5,0,5,0.0862068965517241,0.434782608695652
"841","Leon Powe",2.3,"Moderate","outstanding","normal",3.4,"normal","normal","normal","Moderate",1,118.2,0.25,0,5,0.0793650793650794,0.43859649122807
"842","Hilton Armstrong",1.2,"Low","normal","normal",2.7,"normal","normal","outstanding","Low",1,114.1,0.333333333333333,0,5.1,0.0910714285714286,0.451327433628319
"843","Josh Boone",1.7,"Low","normal","normal",2.9,"normal","normal","normal","Low",0,112.3,0.4,0,6,0.0983606557377049,0.545454545454545
"844","Lynn Greer",0.8,"Moderate","normal","normal",0.7,"normal","normal","normal","Low",0,162.3,1,0,4.9,0.119512195121951,0.466666666666667
"845","Chris Quinn",0.9,"Low","normal","normal",0.7,"normal","normal","normal","Low",1,139.3,0.8,0,3.7,0.0880952380952381,0.381443298969072
"846","Anthony Brown",0.7,"Moderate","normal","normal",2.4,"normal","normal","normal","Low",0,144.6,1,0,4.9,0.168965517241379,0.236714975845411
"847","Quincy Douby",0.4,"Moderate","normal","normal",0.9,"normal","normal","normal","Low",0,135.4,1,0,3,0.0714285714285714,0.352941176470588
"848","Hassan Adams",0.6,"Low","normal","normal",1.3,"normal","normal","normal","Low",0,122.3,0.75,0,4,0.0655737704918033,0.493827160493827
"849","Bobby Jones",0.9,"Low","normal","normal",1.3,"normal","normal","normal","Low",1,113.4,0.75,0,3.1,0.0704545454545455,0.407894736842105
"850","Bobby Jones",0.9,"Low","normal","normal",1.3,"normal","normal","normal","Low",0,113.4,0.75,0,3.1,0.0704545454545455,0.407894736842105
"851","Andre Brown",0.4,"Low","normal","normal",1.9,"normal","normal","normal","Moderate",0,116.8,0.25,0,3.8,0.1,0.535211267605634
"852","Steve Novak",0.1,"High","normal","normal",0.7,"normal","normal","normal","Low",1,169.3,1,0,1.9,0.0542857142857143,0.345454545454546
"853","Chris Paul",6,"Moderate","normal","outstanding",5.1,"outstanding","outstanding","normal","High",1,155.9,0.916666666666667,1,21.2,0.271794871794872,0.588888888888889
"854","Raymond Felton",2.8,"Moderate","normal","normal",3.3,"outstanding","outstanding","normal","High",1,147.4,0.565217391304348,1,14.7,0.18375,0.488372093023256
"855","Charlie Villanueva",2,"Low","outstanding","outstanding",6.4,"normal","normal","outstanding","Moderate",1,149.6,0.583333333333333,1,18,0.222222222222222,0.618556701030928
"856","Luther Head",1.5,"Low","normal","outstanding",3.3,"outstanding","outstanding","normal","Moderate",1,146.3,0.733333333333333,0,11.5,0.14375,0.397923875432526
"857","Deron Williams",1.7,"Low","normal","normal",2.4,"outstanding","normal","normal","High",1,154.1,0.444444444444444,1,13.5,0.16875,0.46875
"858","Larry Nance Jr.",0.7,"Low","outstanding","outstanding",5,"normal","normal","outstanding","Low",0,130.8,1.28571428571429,0,11.3,0.179365079365079,0.562189054726368
"859","Marvin Williams",3.2,"Moderate","outstanding","outstanding",4.8,"normal","normal","normal","Moderate",1,143.5,0.545454545454545,0,10,0.126582278481013,0.404858299595142
"860","Channing Frye",3.5,"Moderate","outstanding","outstanding",5.8,"normal","normal","outstanding","Moderate",1,163.5,0.333333333333333,1,14.7,0.226153846153846,0.607438016528926
"861","Danny Granger",1.9,"Moderate","outstanding","outstanding",4.9,"normal","normal","outstanding","Moderate",1,156.2,0.7,0,11.7,0.15,0.517699115044248
"862","Ryan Gomes",2.4,"Moderate","outstanding","outstanding",4.9,"normal","normal","normal","Moderate",1,157.2,0.666666666666667,0,10.7,0.175409836065574,0.473451327433628
"863","Nate Robinson",2.8,"Moderate","normal","normal",2.3,"normal","normal","normal","High",1,155.6,0.5,0,8.6,0.119444444444444,0.401869158878505
"864","Salim Stoudamire",1.8,"Moderate","normal","normal",1.9,"normal","normal","normal","Moderate",0,169.5,0.307692307692308,0,8.7,0.142622950819672,0.428571428571429
"865","Jarrett Jack",2,"Moderate","normal","normal",2,"outstanding","normal","normal","Moderate",1,150.5,0.384615384615385,0,8.1,0.10253164556962,0.400990099009901
"866","T.J. McConnell",0.5,"Low","normal","normal",3.1,"outstanding","outstanding","normal","High",0,145.2,0.705882352941177,0,12.5,0.154320987654321,0.631313131313131
"867","Joey Graham",1.7,"Moderate","normal","normal",3.1,"normal","normal","normal","Moderate",1,162.3,0.454545454545455,0,8.3,0.10375,0.419191919191919
"868","Monta Ellis",1.2,"Low","normal","normal",2.1,"normal","normal","normal","Moderate",1,146.8,0.583333333333333,0,7.9,0.161224489795918,0.43646408839779
"869","Martell Webster",1.2,"Moderate","normal","normal",2.1,"normal","normal","normal","Low",1,161.5,0.428571428571429,0,6.8,0.111475409836066,0.388571428571428
"870","Rashad McCants",1.3,"Moderate","normal","normal",1.8,"normal","normal","normal","Moderate",0,155.8,0.545454545454545,0,8.4,0.106329113924051,0.488372093023256
"871","David Lee",1.8,"Low","outstanding","outstanding",4.5,"normal","normal","normal","Moderate",1,117.3,0.625,0,9,0.134328358208955,0.532544378698225
"872","David Lee",1.8,"Low","outstanding","outstanding",4.5,"normal","normal","normal","Moderate",0,117.3,0.625,0,9,0.134328358208955,0.532544378698225
"873","Alan Anderson",1.1,"Moderate","normal","normal",1.9,"normal","normal","normal","Moderate",1,163.3,0.333333333333333,0,6.2,0.172222222222222,0.394904458598726
"874","Orien Greene",0.9,"Low","normal","normal",1.8,"normal","normal","normal","Moderate",0,128.2,0.714285714285714,0,4.8,0.06,0.311688311688312
"875","Ike Diogu",2.4,"Moderate","outstanding","normal",3.3,"normal","normal","outstanding","Moderate",1,133.4,0.181818181818182,0,8,0.115942028985507,0.536912751677852
"876","Daniel Ewing",0.7,"Moderate","normal","normal",1.3,"normal","normal","normal","Moderate",0,144.5,0.666666666666667,0,4.6,0.0696969696969697,0.312925170068027
"877","Gerald Fitch",1.3,"Moderate","normal","normal",1.7,"normal","normal","normal","Moderate",0,134.5,0.5,0,5.3,0.294444444444445,0.398496240601504
"878","James Singleton",0.8,"Moderate","outstanding","normal",3.3,"normal","normal","outstanding","Low",1,179,0.6,0,6.6,0.111864406779661,0.515625
"879","Josh Powell",1.2,"Moderate","normal","normal",2.2,"normal","normal","normal","Low",1,125.7,0.333333333333333,0,3.7,0.1,0.318965517241379
"880","Hakim Warrick",1.7,"Low","normal","normal",2.1,"normal","normal","normal","Moderate",1,110.4,0.25,0,4.2,0.0617647058823529,0.39622641509434
"881","Wayne Simien",0.8,"Moderate","normal","normal",2,"normal","normal","normal","Low",0,136.5,0.5,0,4.3,0.1,0.447916666666667
"882","Antoine Wright",0.6,"Low","normal","normal",0.8,"normal","normal","normal","Low",1,92.5,0.2,0,1.3,0.0333333333333333,0.136842105263158
"883","Donell Taylor",0.8,"Low","normal","normal",1,"normal","normal","normal","Low",0,132.3,0.857142857142857,0,3.1,0.0607843137254902,0.340659340659341
"884","C.J. Miles",1,"Moderate","normal","normal",1.7,"normal","normal","normal","Low",1,136.8,0.75,0,3.9,0.169565217391304,0.443181818181818
"885","Malcolm Brogdon",1.1,"Moderate","normal","normal",2.5,"outstanding","normal","normal","Moderate",0,176,0.666666666666667,0,12.4,0.3875,0.541484716157205
"886","Kevin Burleson",0.4,"High","normal","normal",0.7,"normal","normal","normal","Low",0,137.6,1.16666666666667,0,2.4,0.0615384615384615,0.275862068965517
"887","Shavlik Randolph",1.2,"Low","normal","normal",2.3,"normal","normal","normal","Low",1,106,0.75,0,3.7,0.0649122807017544,0.435294117647059
"888","Andrew Bynum",0.6,"Low","normal","normal",1.7,"normal","normal","outstanding","Low",1,69.8,0.25,0,2.7,0.058695652173913,0.36986301369863
"889","Lawrence Roberts",0.7,"Low","normal","normal",1.5,"normal","normal","normal","Low",0,93.3,2,0,2.6,0.0787878787878788,0.472727272727273
"890","Emeka Okafor",4.7,"Low","outstanding","outstanding",10.9,"normal","normal","outstanding","High",1,105.6,0.470588235294118,2,21.5,0.294520547945205,0.603932584269663
"891","Andre Iguodala",2.6,"Moderate","outstanding","outstanding",5.7,"outstanding","outstanding","outstanding","High",1,156.7,1,0,15.6,0.190243902439024,0.475609756097561
"892","Dwight Howard",5,"Low","outstanding","outstanding",10,"normal","normal","outstanding","High",1,119.1,0.45,2,18.8,0.229268292682927,0.576687116564417
"893","Josh Childress",2.9,"Moderate","outstanding","outstanding",6,"normal","normal","outstanding","Moderate",1,152.5,0.692307692307692,1,14.7,0.18375,0.494949494949495
"894","Josh Smith",3.2,"Low","outstanding","outstanding",6.2,"normal","normal","outstanding","High",1,131.7,0.444444444444444,0,14.6,0.197297297297297,0.527075812274368
"895","Chris Duhon",0.8,"Moderate","normal","normal",2.6,"outstanding","normal","normal","Moderate",1,143.8,0.714285714285714,0,10.4,0.126829268292683,0.392452830188679
"896","J.R. Smith",2.1,"Low","normal","normal",2,"normal","normal","normal","Moderate",1,137.1,0.5,1,9.5,0.125,0.387755102040816
"897","Quinton Ross",1.4,"Low","normal","normal",2.7,"normal","normal","normal","Low",1,135.5,1,0,7.5,0.0961538461538461,0.352112676056338
"898","Jameer Nelson",1.4,"Low","normal","normal",2.4,"outstanding","normal","normal","Moderate",1,144.9,0.666666666666667,0,11.5,0.145569620253165,0.563725490196078
"899","Bobby Portis",1.1,"Moderate","outstanding","outstanding",5.4,"normal","normal","normal","Moderate",0,146.2,0.444444444444444,0,10.9,0.175806451612903,0.612359550561798
"900","Sebastian Telfair",2,"Moderate","normal","normal",1.5,"outstanding","normal","normal","High",1,142.8,0.277777777777778,0,7.1,0.104411764705882,0.362244897959184
"901","Matt Freije",0.3,"Low","normal","normal",2.7,"normal","normal","normal","Low",0,117.5,0.857142857142857,0,5,0.217391304347826,0.260416666666667
"902","Matt Bonner",0.9,"Moderate","outstanding","normal",3.5,"normal","normal","normal","Low",1,174.6,1,0,11,0.134146341463415,0.582010582010582
"903","David Harrison",2.1,"Low","outstanding","normal",3.1,"normal","normal","outstanding","Moderate",0,114.7,0.333333333333333,0,8.6,0.2,0.485875706214689
"904","Trevor Ariza",2.2,"Low","outstanding","normal",3,"normal","normal","normal","Moderate",1,136.8,1,0,7.5,0.09375,0.433526011560694
"905","Nick Collison",1.4,"Low","outstanding","outstanding",4.6,"normal","normal","outstanding","Moderate",1,124,0.5,0,9.7,0.118292682926829,0.570588235294118
"906","Tony Allen",2,"Moderate","outstanding","normal",2.9,"normal","normal","normal","Moderate",1,159.9,1,0,8.2,0.106493506493507,0.5
"907","Devin Harris",1.4,"Moderate","normal","normal",1.3,"outstanding","normal","normal","Moderate",1,152.2,0.909090909090909,0,7.4,0.0973684210526316,0.480519480519481
"908","Jackson Vroman",1.6,"Low","outstanding","normal",3.8,"normal","normal","outstanding","Moderate",0,105.2,0.357142857142857,0,6.5,0.141304347826087,0.42483660130719
"909","Al Jefferson",1.9,"Low","outstanding","outstanding",4.4,"normal","normal","outstanding","Moderate",1,115.8,0.333333333333333,0,9.9,0.13943661971831,0.668918918918919
"910","Billy Thomas",0.4,"Moderate","normal","normal",1.4,"normal","normal","normal","Low",0,144.4,1.5,0,4.6,0.184,0.323943661971831
"911","Kirk Snyder",1.4,"Low","normal","normal",1.8,"normal","normal","normal","Moderate",0,139.2,0.5,0,4.6,0.0676470588235294,0.345864661654135
"912","Royal Ivey",1.1,"Low","normal","normal",1.4,"normal","normal","normal","Moderate",1,146.3,0.666666666666667,0,4.9,0.0790322580645161,0.376923076923077
"913","Kris Humphries",1.5,"Low","outstanding","normal",2.9,"normal","normal","normal","Moderate",1,117.3,0.5,0,5.1,0.0761194029850746,0.392307692307692
"914","Delonte West",0.7,"Low","normal","normal",1.7,"normal","normal","normal","Low",1,148.8,0.833333333333333,0,6.4,0.164102564102564,0.492307692307692
"915","Andre Barrett",0.5,"Moderate","normal","normal",1.1,"normal","normal","normal","Low",0,136.9,0.714285714285714,0,4.4,0.115789473684211,0.346456692913386
"916","Lionel Chalmers",0.7,"Low","normal","normal",0.9,"normal","normal","normal","Low",0,120.6,0.571428571428572,0,3.3,0.0916666666666667,0.275
"917","Jerian Grant",1.6,"Moderate","normal","normal",1.9,"outstanding","normal","normal","Moderate",0,139.4,0.636363636363636,0,6.8,0.0894736842105263,0.409638554216867
"918","Donta Smith",1.3,"Low","normal","normal",1.4,"normal","normal","normal","Low",0,135,0.857142857142857,0,3.8,0.1,0.333333333333333
"919","James Thomas",0.5,"Low","outstanding","normal",3.4,"normal","normal","outstanding","Low",0,93.3,0.666666666666667,0,6.3,0.572727272727273,0.59433962264151
"920","Kevin Martin",1.2,"Low","normal","normal",1.3,"normal","normal","normal","Low",1,124,0.8,0,2.9,0.0644444444444445,0.287128712871287
"921","LeBron James",5.8,"Moderate","outstanding","outstanding",5.5,"outstanding","outstanding","outstanding","High",1,146.1,0.457142857142857,1,22.2,0.281012658227848,0.562025316455696
"922","Carmelo Anthony",6.4,"Moderate","outstanding","outstanding",6.1,"outstanding","outstanding","outstanding","High",1,152.5,0.4,1,19.5,0.237804878048781,0.534246575342466
"923","Kirk Hinrich",2.2,"Moderate","normal","outstanding",3.4,"outstanding","outstanding","normal","High",1,158,0.481481481481481,1,16.5,0.217105263157895,0.463483146067416
"924","Dwyane Wade",5.1,"Moderate","outstanding","outstanding",4,"outstanding","outstanding","outstanding","High",1,151.4,0.4375,1,17.5,0.286885245901639,0.501432664756447
"925","Chris Bosh",3.8,"Low","outstanding","outstanding",7.4,"normal","normal","outstanding","Moderate",1,151.7,0.571428571428572,1,16.2,0.216,0.483582089552239
"926","Jarvis Hayes",1.4,"Moderate","normal","outstanding",3.8,"normal","normal","normal","High",1,149.1,0.625,0,11.2,0.16,0.383561643835616
"927","T.J. Ford",1.8,"Moderate","normal","normal",3.2,"outstanding","outstanding","normal","High",1,143.8,0.44,0,12.1,0.22,0.451492537313433
"928","Keith Bogans",1.4,"Low","outstanding","outstanding",4.3,"normal","normal","normal","Moderate",1,139.2,0.6,0,9.5,0.13013698630137,0.387755102040816
"929","Udonis Haslem",2.4,"Moderate","outstanding","outstanding",6.3,"normal","normal","normal","Moderate",1,122.4,0.4,0,11,0.146666666666667,0.460251046025105
"930","Josh Howard",2.1,"Low","outstanding","outstanding",5.5,"normal","normal","outstanding","Moderate",1,143.6,1,0,13.1,0.195522388059702,0.552742616033755
"931","Chris Kaman",1.7,"Low","outstanding","outstanding",5.6,"normal","normal","outstanding","High",1,115.7,0.157894736842105,0,9.8,0.119512195121951,0.435555555555556
